estimator,label,N,T,split,alpha,current_date,target_window_start,target_date,example,component,loss
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2021-04-23,2020-06-30,2021-06-23,368,block_2_3,0.010387630105537227
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2021-04-23,2020-06-30,2021-06-23,368,block_4_6,0.11010918616320457
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2021-04-23,2020-06-30,2021-06-23,368,top_3,0.007020857486075578
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2021-04-23,2020-06-30,2021-06-23,368,top_6,0.056735972547518866
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2021-04-23,2020-06-30,2021-06-23,368,flag_nested,0.021704064810329087
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2021-05-13,2020-07-20,2021-07-13,369,market_1,0.0018702624837064752
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2021-05-13,2020-07-20,2021-07-13,369,block_2_3,0.013857886730649027
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2021-05-13,2020-07-20,2021-07-13,369,block_4_6,0.10780932138155179
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2021-05-13,2020-07-20,2021-07-13,369,top_3,0.009380133534163301
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2021-05-13,2020-07-20,2021-07-13,369,top_6,0.056069995360109225
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2021-05-13,2020-07-20,2021-07-13,369,flag_nested,0.022440130459326333
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2021-06-03,2020-08-07,2021-08-02,370,market_1,0.0028706009363375085
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2021-06-03,2020-08-07,2021-08-02,370,block_2_3,0.014467200211913389
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2021-06-03,2020-08-07,2021-08-02,370,block_4_6,0.025898151840331618
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2021-06-03,2020-08-07,2021-08-02,370,top_3,0.009796836831155323
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2021-06-03,2020-08-07,2021-08-02,370,top_6,0.015139481215745784
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2021-06-03,2020-08-07,2021-08-02,370,flag_nested,0.009268972994412872
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2021-06-23,2020-08-27,2021-08-20,371,market_1,0.0026359552581565193
