estimator,label,N,T,split,alpha,current_date,target_window_start,target_date,example,component,loss
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-03-15,2022-12-13,2024-05-15,406,block_4_6,0.03953161985062673
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-03-15,2022-12-13,2024-05-15,406,top_3,0.007771233599250138
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-03-15,2022-12-13,2024-05-15,406,top_6,0.022147683593113587
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-03-15,2022-12-13,2024-05-15,406,flag_nested,0.011000548438985902
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-04-05,2023-01-04,2024-06-05,407,market_1,0.00369073578726109
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-04-05,2023-01-04,2024-06-05,407,block_2_3,0.01065034883052518
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-04-05,2023-01-04,2024-06-05,407,block_4_6,0.040251794181537605
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-04-05,2023-01-04,2024-06-05,407,top_3,0.007702026725737572
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-04-05,2023-01-04,2024-06-05,407,top_6,0.02275447795582819
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-04-05,2023-01-04,2024-06-05,407,flag_nested,0.01138241348960895
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-04-25,2023-01-25,2024-06-26,408,market_1,0.003997275432345737
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-04-25,2023-01-25,2024-06-26,408,block_2_3,0.010827127057283836
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-04-25,2023-01-25,2024-06-26,408,block_4_6,0.0627157174209434
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-04-25,2023-01-25,2024-06-26,408,top_3,0.007585022521797787
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-04-25,2023-01-25,2024-06-26,408,top_6,0.03336603035475649
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-04-25,2023-01-25,2024-06-26,408,flag_nested,0.014982776102966671
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-05-15,2023-02-14,2024-07-17,409,market_1,0.005186362555803181
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-05-15,2023-02-14,2024-07-17,409,block_2_3,0.01351044162739623
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-05-15,2023-02-14,2024-07-17,409,block_4_6,0.08590758649798917
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-05-15,2023-02-14,2024-07-17,409,top_3,0.009798313208919218
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-05-15,2023-02-14,2024-07-17,409,top_6,0.04428351317188358
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-05-15,2023-02-14,2024-07-17,409,flag_nested,0.01975606297886866
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-06-05,2023-03-07,2024-08-06,410,market_1,0.0036445714093553683
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-06-05,2023-03-07,2024-08-06,410,block_2_3,0.014081388779296766
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-06-05,2023-03-07,2024-08-06,410,block_4_6,0.0964191611306789
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-06-05,2023-03-07,2024-08-06,410,top_3,0.010403434449692975
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-06-05,2023-03-07,2024-08-06,410,top_6,0.05049864533784317
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-06-05,2023-03-07,2024-08-06,410,flag_nested,0.02151555039896384
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-06-26,2023-03-27,2024-08-26,411,market_1,0.002831320391271208
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-06-26,2023-03-27,2024-08-26,411,block_2_3,0.016084356564942115
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-06-26,2023-03-27,2024-08-26,411,block_4_6,0.10862533345960863
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-06-26,2023-03-27,2024-08-26,411,top_3,0.01155696095391301
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-06-26,2023-03-27,2024-08-26,411,top_6,0.05544818551224321
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-06-26,2023-03-27,2024-08-26,411,flag_nested,0.02327882228580914
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-07-17,2023-04-17,2024-09-16,412,market_1,0.0031844455341567546
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-07-17,2023-04-17,2024-09-16,412,block_2_3,0.021048901030324196
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-07-17,2023-04-17,2024-09-16,412,block_4_6,0.07836653611222344
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-07-17,2023-04-17,2024-09-16,412,top_3,0.014777588710355763
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-07-17,2023-04-17,2024-09-16,412,top_6,0.03805455923172015
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-07-17,2023-04-17,2024-09-16,412,flag_nested,0.01867219782541089
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-08-06,2023-05-05,2024-10-04,413,market_1,0.003366625095828857
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-08-06,2023-05-05,2024-10-04,413,block_2_3,0.02249444791245825
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-08-06,2023-05-05,2024-10-04,413,block_4_6,0.07226134416894725
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-08-06,2023-05-05,2024-10-04,413,top_3,0.016038601654813966
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-08-06,2023-05-05,2024-10-04,413,top_6,0.03473746370346934
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-08-06,2023-05-05,2024-10-04,413,flag_nested,0.018047563484704054
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-08-26,2023-05-25,2024-10-24,414,market_1,0.00278876728407651
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-08-26,2023-05-25,2024-10-24,414,block_2_3,0.020709413148538913
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-08-26,2023-05-25,2024-10-24,414,block_4_6,0.05337575402353082
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-08-26,2023-05-25,2024-10-24,414,top_3,0.014403177740053211
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-08-26,2023-05-25,2024-10-24,414,top_6,0.02833549784332649
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-08-26,2023-05-25,2024-10-24,414,flag_nested,0.015175814289152068
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-09-16,2023-06-15,2024-11-13,415,market_1,0.004216967069924693
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-09-16,2023-06-15,2024-11-13,415,block_2_3,0.025818116521443613
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-09-16,2023-06-15,2024-11-13,415,block_4_6,0.07325718706155815
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-09-16,2023-06-15,2024-11-13,415,top_3,0.017606682176092143
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-09-16,2023-06-15,2024-11-13,415,top_6,0.038762570896434013
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-09-16,2023-06-15,2024-11-13,415,flag_nested,0.020195406714150283
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-10-04,2023-07-07,2024-12-04,416,market_1,0.0051898983168483515
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-10-04,2023-07-07,2024-12-04,416,block_2_3,0.021805851996141046
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-10-04,2023-07-07,2024-12-04,416,block_4_6,0.05794104410559845
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-10-04,2023-07-07,2024-12-04,416,top_3,0.014686031542392453
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-10-04,2023-07-07,2024-12-04,416,top_6,0.031225883061434995
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-10-04,2023-07-07,2024-12-04,416,flag_nested,0.017033937640225264
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-10-24,2023-07-27,2024-12-24,417,market_1,0.0033644355124192726
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-10-24,2023-07-27,2024-12-24,417,block_2_3,0.019493218362758746
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-10-24,2023-07-27,2024-12-24,417,block_4_6,0.05583557698785343
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-10-24,2023-07-27,2024-12-24,417,top_3,0.013586875782657456
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-10-24,2023-07-27,2024-12-24,417,top_6,0.031126234651389122
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-10-24,2023-07-27,2024-12-24,417,flag_nested,0.01602584864882195
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-11-13,2023-08-16,2025-01-16,418,market_1,0.003561851894534618
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-11-13,2023-08-16,2025-01-16,418,block_2_3,0.024305783449575014
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-11-13,2023-08-16,2025-01-16,418,block_4_6,0.044206587647417216
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-11-13,2023-08-16,2025-01-16,418,top_3,0.017027759313823203
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-11-13,2023-08-16,2025-01-16,418,top_6,0.023726851877353017
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-11-13,2023-08-16,2025-01-16,418,flag_nested,0.014772154361903614
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-12-04,2023-09-06,2025-02-06,419,market_1,0.003011254388377127
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-12-04,2023-09-06,2025-02-06,419,block_2_3,0.034411130973226345
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-12-04,2023-09-06,2025-02-06,419,block_4_6,0.04416220047243261
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-12-04,2023-09-06,2025-02-06,419,top_3,0.023926686320638435
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-12-04,2023-09-06,2025-02-06,419,top_6,0.018432194483164466
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-12-04,2023-09-06,2025-02-06,419,flag_nested,0.015123378397393342
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-12-24,2023-09-26,2025-02-27,420,market_1,0.0030828879740725235
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-12-24,2023-09-26,2025-02-27,420,block_2_3,0.022216874480491478
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-12-24,2023-09-26,2025-02-27,420,block_4_6,0.03357726025032474
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-12-24,2023-09-26,2025-02-27,420,top_3,0.01581524121595083
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-12-24,2023-09-26,2025-02-27,420,top_6,0.019995508627323726
3.1 Global Damping,sp500_full,357,357,test,0.225,2024-12-24,2023-09-26,2025-02-27,420,flag_nested,0.012964545939115694
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-01-16,2023-10-16,2025-03-19,421,market_1,0.0027976499358848272
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-01-16,2023-10-16,2025-03-19,421,block_2_3,0.0207872064867215
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-01-16,2023-10-16,2025-03-19,421,block_4_6,0.05011545563350772
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-01-16,2023-10-16,2025-03-19,421,top_3,0.014532433326765718
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-01-16,2023-10-16,2025-03-19,421,top_6,0.028569108256946734
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-01-16,2023-10-16,2025-03-19,421,flag_nested,0.015299730506532425
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-02-06,2023-11-03,2025-04-08,422,market_1,0.0031650629479115233
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-02-06,2023-11-03,2025-04-08,422,block_2_3,0.023636250831500893
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-02-06,2023-11-03,2025-04-08,422,block_4_6,0.056978524890374395
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-02-06,2023-11-03,2025-04-08,422,top_3,0.016504130101750853
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-02-06,2023-11-03,2025-04-08,422,top_6,0.030513440402731035
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-02-06,2023-11-03,2025-04-08,422,flag_nested,0.01672754448413114
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-02-27,2023-11-24,2025-04-29,423,market_1,0.004318196709662825
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-02-27,2023-11-24,2025-04-29,423,block_2_3,0.021328427206195655
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-02-27,2023-11-24,2025-04-29,423,block_4_6,0.04425881765401011
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-02-27,2023-11-24,2025-04-29,423,top_3,0.01527162311891376
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-02-27,2023-11-24,2025-04-29,423,top_6,0.023341321161710837
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-02-27,2023-11-24,2025-04-29,423,flag_nested,0.014310380330095808
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-03-19,2023-12-14,2025-05-19,424,market_1,0.004251591972316504
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-03-19,2023-12-14,2025-05-19,424,block_2_3,0.035706822741980115
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-03-19,2023-12-14,2025-05-19,424,block_4_6,0.03483853731189098
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-03-19,2023-12-14,2025-05-19,424,top_3,0.024650099090263684
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-03-19,2023-12-14,2025-05-19,424,top_6,0.014994852076745483
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-03-19,2023-12-14,2025-05-19,424,flag_nested,0.014632181046441891
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-04-08,2024-01-05,2025-06-09,425,market_1,0.004024541345918675
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-04-08,2024-01-05,2025-06-09,425,block_2_3,0.09157578493016238
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-04-08,2024-01-05,2025-06-09,425,block_4_6,0.07731824363309725
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-04-08,2024-01-05,2025-06-09,425,top_3,0.06221929464655348
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-04-08,2024-01-05,2025-06-09,425,top_6,0.017584036315315316
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-04-08,2024-01-05,2025-06-09,425,flag_nested,0.027942624102595823
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-04-29,2024-01-26,2025-06-30,426,market_1,0.002960869738870997
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-04-29,2024-01-26,2025-06-30,426,block_2_3,0.06462398531018798
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-04-29,2024-01-26,2025-06-30,426,block_4_6,0.0648937413690313
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-04-29,2024-01-26,2025-06-30,426,top_3,0.043964244718964096
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-04-29,2024-01-26,2025-06-30,426,top_6,0.02269277483619832
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-04-29,2024-01-26,2025-06-30,426,flag_nested,0.023205963098011137
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-05-19,2024-02-15,2025-07-21,427,market_1,0.00382299928146268
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-05-19,2024-02-15,2025-07-21,427,block_2_3,0.2623773003661718
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-05-19,2024-02-15,2025-07-21,427,block_4_6,0.20044303062558866
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-05-19,2024-02-15,2025-07-21,427,top_3,0.17605174623109976
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-05-19,2024-02-15,2025-07-21,427,top_6,0.023596337456002498
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-05-19,2024-02-15,2025-07-21,427,flag_nested,0.06782369432285498
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-06-09,2024-03-07,2025-08-08,428,market_1,0.0035905974921484063
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-06-09,2024-03-07,2025-08-08,428,block_2_3,0.38424741978613997
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-06-09,2024-03-07,2025-08-08,428,block_4_6,0.2745125651181352
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-06-09,2024-03-07,2025-08-08,428,top_3,0.2572939174403837
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-06-09,2024-03-07,2025-08-08,428,top_6,0.020435682316045423
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-06-09,2024-03-07,2025-08-08,428,flag_nested,0.09377339908285919
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-06-30,2024-03-27,2025-08-28,429,market_1,0.0030548113696149404
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-06-30,2024-03-27,2025-08-28,429,block_2_3,0.317354045491702
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-06-30,2024-03-27,2025-08-28,429,block_4_6,0.22687609506998388
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-06-30,2024-03-27,2025-08-28,429,top_3,0.2123997120512171
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-06-30,2024-03-27,2025-08-28,429,top_6,0.01744884077035828
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-06-30,2024-03-27,2025-08-28,429,flag_nested,0.07763445473039678
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-07-21,2024-04-17,2025-09-18,430,market_1,0.003037239699422045
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-07-21,2024-04-17,2025-09-18,430,block_2_3,0.06317973140776467
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-07-21,2024-04-17,2025-09-18,430,block_4_6,0.07671336604178662
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-07-21,2024-04-17,2025-09-18,430,top_3,0.04298290056343701
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-07-21,2024-04-17,2025-09-18,430,top_6,0.02666614705887819
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-07-21,2024-04-17,2025-09-18,430,flag_nested,0.024228762440579085
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-08-08,2024-05-07,2025-10-08,431,market_1,0.0034525345551609243
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-08-08,2024-05-07,2025-10-08,431,block_2_3,0.02185622841972623
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-08-08,2024-05-07,2025-10-08,431,block_4_6,0.052233299979060455
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-08-08,2024-05-07,2025-10-08,431,top_3,0.015450701853334525
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-08-08,2024-05-07,2025-10-08,431,top_6,0.02833307786125457
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-08-08,2024-05-07,2025-10-08,431,flag_nested,0.015745438089916672
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-08-28,2024-05-28,2025-10-28,432,market_1,0.003659206589847308
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-08-28,2024-05-28,2025-10-28,432,block_2_3,0.012811764293297001
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-08-28,2024-05-28,2025-10-28,432,block_4_6,0.057790917187971136
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-08-28,2024-05-28,2025-10-28,432,top_3,0.009759050770787722
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-08-28,2024-05-28,2025-10-28,432,top_6,0.03221890104462825
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-08-28,2024-05-28,2025-10-28,432,flag_nested,0.01521238613508776
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-09-18,2024-06-17,2025-11-17,433,market_1,0.002400306766605409
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-09-18,2024-06-17,2025-11-17,433,block_2_3,0.008815613142514334
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-09-18,2024-06-17,2025-11-17,433,block_4_6,0.054870298842355204
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-09-18,2024-06-17,2025-11-17,433,top_3,0.006584086890207026
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-09-18,2024-06-17,2025-11-17,433,top_6,0.03031304100238626
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-09-18,2024-06-17,2025-11-17,433,flag_nested,0.013099144886399565
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-10-08,2024-07-09,2025-12-08,434,market_1,0.0033234620970489237
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-10-08,2024-07-09,2025-12-08,434,block_2_3,0.010879395010619852
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-10-08,2024-07-09,2025-12-08,434,block_4_6,0.0624625432440169
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-10-08,2024-07-09,2025-12-08,434,top_3,0.008014524205138004
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-10-08,2024-07-09,2025-12-08,434,top_6,0.03363306203144919
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-10-08,2024-07-09,2025-12-08,434,flag_nested,0.014990349444545373
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-10-28,2024-07-29,2025-12-29,435,market_1,0.0025657150149718255
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-10-28,2024-07-29,2025-12-29,435,block_2_3,0.016152330252624636
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-10-28,2024-07-29,2025-12-29,435,block_4_6,0.05416382395394429
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-10-28,2024-07-29,2025-12-29,435,top_3,0.011578232165500838
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-10-28,2024-07-29,2025-12-29,435,top_6,0.028626478291885398
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-10-28,2024-07-29,2025-12-29,435,flag_nested,0.01425680849078602
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-11-17,2024-08-16,2026-01-20,436,market_1,0.002670530122161785
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-11-17,2024-08-16,2026-01-20,436,block_2_3,0.012444199291857583
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-11-17,2024-08-16,2026-01-20,436,block_4_6,0.0590229292845151
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-11-17,2024-08-16,2026-01-20,436,top_3,0.009104205294577561
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-11-17,2024-08-16,2026-01-20,436,top_6,0.03206948432615123
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-11-17,2024-08-16,2026-01-20,436,flag_nested,0.01461473991429686
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-12-08,2024-09-06,2026-02-09,437,market_1,0.0032543255372551316
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-12-08,2024-09-06,2026-02-09,437,block_2_3,0.00936945046176596
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-12-08,2024-09-06,2026-02-09,437,block_4_6,0.055814333266995586
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-12-08,2024-09-06,2026-02-09,437,top_3,0.007106260295185389
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-12-08,2024-09-06,2026-02-09,437,top_6,0.03051892058413541
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-12-08,2024-09-06,2026-02-09,437,flag_nested,0.013626502138858645
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-12-29,2024-09-26,2026-03-02,438,market_1,0.002989861363058788
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-12-29,2024-09-26,2026-03-02,438,block_2_3,0.012461561130915122
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-12-29,2024-09-26,2026-03-02,438,block_4_6,0.050618349198286484
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-12-29,2024-09-26,2026-03-02,438,top_3,0.009035814645235174
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-12-29,2024-09-26,2026-03-02,438,top_6,0.02714173558993016
3.1 Global Damping,sp500_full,357,357,test,0.225,2025-12-29,2024-09-26,2026-03-02,438,flag_nested,0.013055803866074708
3.1 Global Damping,sp500_full,357,357,test,0.225,2026-01-20,2024-10-16,2026-03-20,439,market_1,0.002515662788564743
3.1 Global Damping,sp500_full,357,357,test,0.225,2026-01-20,2024-10-16,2026-03-20,439,block_2_3,0.012978401904116477
3.1 Global Damping,sp500_full,357,357,test,0.225,2026-01-20,2024-10-16,2026-03-20,439,block_4_6,0.05884126451483344
3.1 Global Damping,sp500_full,357,357,test,0.225,2026-01-20,2024-10-16,2026-03-20,439,top_3,0.009267852036424737
3.1 Global Damping,sp500_full,357,357,test,0.225,2026-01-20,2024-10-16,2026-03-20,439,top_6,0.03016259382639201
3.1 Global Damping,sp500_full,357,357,test,0.225,2026-01-20,2024-10-16,2026-03-20,439,flag_nested,0.013982036217127162
3.1 Global Damping,sp500_full,357,357,test,0.225,2026-02-09,2024-11-05,2026-04-10,440,market_1,0.0034353112361117377
3.1 Global Damping,sp500_full,357,357,test,0.225,2026-02-09,2024-11-05,2026-04-10,440,block_2_3,0.011505479051557965
3.1 Global Damping,sp500_full,357,357,test,0.225,2026-02-09,2024-11-05,2026-04-10,440,block_4_6,0.094659321547706
3.1 Global Damping,sp500_full,357,357,test,0.225,2026-02-09,2024-11-05,2026-04-10,440,top_3,0.008109138086786741
3.1 Global Damping,sp500_full,357,357,test,0.225,2026-02-09,2024-11-05,2026-04-10,440,top_6,0.04974636281340864
3.1 Global Damping,sp500_full,357,357,test,0.225,2026-02-09,2024-11-05,2026-04-10,440,flag_nested,0.020430270712102374
3.1 Global Damping,sp500_full,357,357,test,0.225,2026-03-02,2024-11-25,2026-04-30,441,market_1,0.004080949635756004
3.1 Global Damping,sp500_full,357,357,test,0.225,2026-03-02,2024-11-25,2026-04-30,441,block_2_3,0.01244119629748297
3.1 Global Damping,sp500_full,357,357,test,0.225,2026-03-02,2024-11-25,2026-04-30,441,block_4_6,0.10695590711187745
3.1 Global Damping,sp500_full,357,357,test,0.225,2026-03-02,2024-11-25,2026-04-30,441,top_3,0.009008239131245007
3.1 Global Damping,sp500_full,357,357,test,0.225,2026-03-02,2024-11-25,2026-04-30,441,top_6,0.054737850601718506
3.1 Global Damping,sp500_full,357,357,test,0.225,2026-03-02,2024-11-25,2026-04-30,441,flag_nested,0.022609013122906505
3.1 Global Damping,sp500_full,357,357,test,0.225,2026-03-20,2024-12-16,2026-05-20,442,market_1,0.004048969001350877
3.1 Global Damping,sp500_full,357,357,test,0.225,2026-03-20,2024-12-16,2026-05-20,442,block_2_3,0.03425320120815112
3.1 Global Damping,sp500_full,357,357,test,0.225,2026-03-20,2024-12-16,2026-05-20,442,block_4_6,0.14567089273313125
3.1 Global Damping,sp500_full,357,357,test,0.225,2026-03-20,2024-12-16,2026-05-20,442,top_3,0.023771958980022784
3.1 Global Damping,sp500_full,357,357,test,0.225,2026-03-20,2024-12-16,2026-05-20,442,top_6,0.06787290038040572
3.1 Global Damping,sp500_full,357,357,test,0.225,2026-03-20,2024-12-16,2026-05-20,442,flag_nested,0.03189794278725979
3.1 Global Damping,sp500_full,357,357,test,0.225,2026-04-10,2025-01-07,2026-06-10,443,market_1,0.004711894712560394
