,raw,standardised,T,N,null_mode1
,mode1,mode1,,,
1815,26.696732621809247,11.284863559006107,60,26,8.121375278234934
1820,26.831613404033092,11.422426277529885,60,26,8.121375278234934
1825,26.98757640243365,11.541538757293187,60,26,8.121375278234934
1830,27.13403238639138,11.611972768032935,60,26,8.121375278234934
1835,27.371315887787002,11.694908259530573,60,26,8.121375278234934
1840,27.6335036101656,11.764843433953109,60,26,8.121375278234934
1845,27.862391482337145,11.802767593278348,60,26,8.121375278234934
1850,28.08361538613496,11.822802744207365,60,26,8.121375278234934
1855,28.34643312756607,11.85394285282701,60,26,8.121375278234934
1860,28.59035531965147,11.867613290969025,60,26,8.121375278234934
1865,28.933725838875034,11.923594062775624,60,26,8.121375278234934
1870,29.30341125709157,12.017515804049783,60,26,8.121375278234934
1875,29.674326374806512,12.117398112843455,60,26,8.121375278234934
1880,30.100942923383506,12.271588451048293,60,26,8.121375278234934
1885,30.523120501966417,12.447942007347118,60,26,8.121375278234934
1890,31.01054441567172,12.68065959458021,60,26,8.121375278234934
1895,31.471068702622045,12.929448127084031,60,26,8.121375278234934
1900,31.963210611791244,13.21539386717702,60,26,8.121375278234934
1905,32.406349788883105,13.506766887391548,60,26,8.121375278234934
1910,32.87272502799536,13.80695447062303,60,26,8.121375278234934
1915,33.355976931424266,14.102297815146528,60,26,8.121375278234934
1920,33.67865331716915,14.353049239106879,60,26,8.121375278234934
1925,33.824040920188395,14.518833037501741,60,26,8.121375278234934
1930,33.89661629045047,14.620924914862334,60,26,8.121375278234934
1935,33.960294862446226,14.699879510524314,60,26,8.121375278234934
1940,34.02088678080482,14.765192733466643,60,26,8.121375278234934
1945,34.052547275466026,14.782884195091453,60,26,8.121375278234934
1950,34.02406661029628,14.737146035514503,60,26,8.121375278234934
1955,34.03990645845156,14.66631140326207,60,26,8.121375278234934
1960,34.00835468923208,14.53861443782341,60,26,8.121375278234934
1965,34.08178060654993,14.460138835470637,60,26,8.121375278234934
1970,34.162657742292815,14.391236718004484,60,26,8.121375278234934
1975,34.23327529978619,14.32131918399901,60,26,8.121375278234934
1980,34.46034267911606,14.284135632812813,60,26,8.121375278234934
1985,34.83921380890452,14.273248364486069,60,26,8.121375278234934
1990,35.32889440820394,14.307578278965114,60,26,8.121375278234934
1995,35.725593026931755,14.307436480080117,60,26,8.121375278234934
2000,36.16462400829755,14.314011237129785,60,26,8.121375278234934
2005,36.59225334275713,14.283613257584339,60,26,8.121375278234934
2010,37.069120683980465,14.329567689330164,60,26,8.121375278234934
2015,37.536859702879184,14.397582843379508,60,26,8.121375278234934
2020,38.06409034286416,14.53327923519068,60,26,8.121375278234934
2025,38.621813519112656,14.675407974186996,60,26,8.121375278234934
2030,39.14140206749199,14.823708105081565,60,26,8.121375278234934
2035,39.556864749846454,14.98449759843482,60,26,8.121375278234934
2040,39.88821508742934,15.169043160366977,60,26,8.121375278234934
2045,40.208899982034815,15.40887578887953,60,26,8.121375278234934
2050,40.486555884289736,15.641252130994872,60,26,8.121375278234934
2055,40.89545014176644,15.949842297442146,60,26,8.121375278234934
2060,41.344853328977116,16.278578859873658,60,26,8.121375278234934
2065,41.82815347357037,16.659889703844065,60,26,8.121375278234934
2070,42.312529266921864,16.999404026528705,60,26,8.121375278234934
2075,42.64557586986609,17.299510121214983,60,26,8.121375278234934
2080,42.98371178635728,17.56255132823857,60,26,8.121375278234934
2085,43.23356941490171,17.806997020964758,60,26,8.121375278234934
2090,43.53652526103669,18.073221324659382,60,26,8.121375278234934
2095,43.924169854757054,18.33966363109394,60,26,8.121375278234934
2100,44.39608052796351,18.578339669860856,60,26,8.121375278234934
2105,44.925462136909,18.775240990318288,60,26,8.121375278234934
2110,45.5244125053533,18.97427976819536,60,26,8.121375278234934
2115,46.040926744069516,19.160956500424877,60,26,8.121375278234934
2120,46.56774014628701,19.359738387458954,60,26,8.121375278234934
2125,47.124956270784,19.499455470761024,60,26,8.121375278234934
2130,47.68624602360104,19.6388268342683,60,26,8.121375278234934
2135,48.44413261916787,19.779407930307325,60,26,8.121375278234934
2140,49.18313816585998,19.910657569657584,60,26,8.121375278234934
2145,49.89575592845593,20.037721007369136,60,26,8.121375278234934
2150,50.443252331027445,20.071484516670203,60,26,8.121375278234934
2155,50.88307334046244,20.095166215769126,60,26,8.121375278234934
