component,n_triples,mean_cosine,median_cosine,q25_cosine,q75_cosine,positive_fraction,mean_incoming_speed,mean_outgoing_speed,replicate,mean_abs_cross_correlation,original_mean_abs_cross_correlation,median_relative_spectrum_error,median_abs_lag1_error,mean_relative_gap_1,mean_relative_gap_3,mean_relative_gap_6
top_6,462,0.03406506970659315,0.03416758855333832,-0.0825554360326185,0.15664901248116886,0.577922077922078,1.51157314476632,1.5129447423372762,11,0.00983102298905649,0.3698679457331794,0.0006643129303713339,3.319867812941191e-05,0.053534187842489575,0.041691998596058974,0.03307436193476489
flag_nested,462,0.04062796229425467,0.045126221720485346,-0.09669544589387356,0.1777934325357884,0.5887445887445888,1.2493956139685414,1.2497248402978656,11,0.00983102298905649,0.3698679457331794,0.0006643129303713339,3.319867812941191e-05,0.053534187842489575,0.041691998596058974,0.03307436193476489
market_1,462,0.05524932811323454,0.08199734629666097,-0.24592695124719324,0.35894155357077084,0.5606060606060606,0.7684808753990516,0.7707560163468937,12,0.011055832291821551,0.3698679457331794,0.0006548622332052249,3.334682453898707e-05,0.05237692045804509,0.039369800783525095,0.03711348114497706
block_2_3,462,0.058506312643976086,0.06555019796807254,-0.1274513947404154,0.25052775123008825,0.5930735930735931,1.2676583679898803,1.2711316239578863,12,0.011055832291821551,0.3698679457331794,0.0006548622332052249,3.334682453898707e-05,0.05237692045804509,0.039369800783525095,0.03711348114497706
block_4_6,462,0.025076087238872728,0.025672891300741026,-0.09866818572731914,0.16109397983545642,0.5562770562770563,1.6155041170668856,1.61357666538117,12,0.011055832291821551,0.3698679457331794,0.0006548622332052249,3.334682453898707e-05,0.05237692045804509,0.039369800783525095,0.03711348114497706
top_3,462,0.0715056787803011,0.0779074681794221,-0.09126262338647961,0.24044291003420784,0.6212121212121212,1.172896782739533,1.1761858220702972,12,0.011055832291821551,0.3698679457331794,0.0006548622332052249,3.334682453898707e-05,0.05237692045804509,0.039369800783525095,0.03711348114497706
top_6,462,0.04163237521765822,0.04338369682552448,-0.06605984100030252,0.15955990591267216,0.6277056277056277,1.4598817404836641,1.4563213320980177,12,0.011055832291821551,0.3698679457331794,0.0006548622332052249,3.334682453898707e-05,0.05237692045804509,0.039369800783525095,0.03711348114497706
flag_nested,462,0.054265404690543334,0.0772176343801365,-0.07998516757683155,0.18812773875640273,0.6190476190476191,1.2174889742776185,1.2193921432456372,12,0.011055832291821551,0.3698679457331794,0.0006548622332052249,3.334682453898707e-05,0.05237692045804509,0.039369800783525095,0.03711348114497706
market_1,462,0.07115993648412224,0.09786387718260717,-0.23589308649393553,0.3804379810879073,0.577922077922078,0.7332089467755206,0.729876908914813,13,0.01041134778859206,0.3698679457331794,0.0006663381026433947,3.955111311117199e-05,0.06039660248010341,0.040015948629836144,0.03416352541254114
block_2_3,462,0.04134939593475905,0.044682246653359986,-0.13810555906870764,0.24816767800785286,0.5800865800865801,1.243245850605646,1.243513014329014,13,0.01041134778859206,0.3698679457331794,0.0006663381026433947,3.955111311117199e-05,0.06039660248010341,0.040015948629836144,0.03416352541254114
block_4_6,462,0.016975535890016668,0.013634712702767258,-0.11806320169348293,0.13723771973563512,0.525974025974026,1.6690054343189977,1.669169878148204,13,0.01041134778859206,0.3698679457331794,0.0006663381026433947,3.955111311117199e-05,0.06039660248010341,0.040015948629836144,0.03416352541254114
top_3,462,0.055619988611247444,0.05940021515806186,-0.1141481794765049,0.23616671798562014,0.5930735930735931,1.1550444610586752,1.1565634520787968,13,0.01041134778859206,0.3698679457331794,0.0006663381026433947,3.955111311117199e-05,0.06039660248010341,0.040015948629836144,0.03416352541254114
top_6,462,0.0441408455510866,0.039925182413900015,-0.0856221900313942,0.1635123764765181,0.6017316017316018,1.5225650789453555,1.5220542679540041,13,0.01041134778859206,0.3698679457331794,0.0006663381026433947,3.955111311117199e-05,0.06039660248010341,0.040015948629836144,0.03416352541254114
flag_nested,462,0.05030784366247878,0.061191089717642255,-0.07669228729022301,0.19964923224658038,0.6060606060606061,1.204572216380616,1.2028815962060864,13,0.01041134778859206,0.3698679457331794,0.0006663381026433947,3.955111311117199e-05,0.06039660248010341,0.040015948629836144,0.03416352541254114
market_1,462,0.08531236307534999,0.11752481048479041,-0.19915772780598323,0.39645711994906196,0.6038961038961039,0.7472942925334862,0.7501803228560835,14,0.010704069317419924,0.3698679457331794,0.0006598981200074566,4.947865277175889e-05,0.058341334935134576,0.03890323000408876,0.03269002032105443
