component,n_triples,mean_cosine,median_cosine,q25_cosine,q75_cosine,positive_fraction,mean_incoming_speed,mean_outgoing_speed,replicate,mean_abs_cross_correlation,original_mean_abs_cross_correlation,median_relative_spectrum_error,median_abs_lag1_error,mean_relative_gap_1,mean_relative_gap_3,mean_relative_gap_6
block_4_6,450,0.010236770444446572,0.018249033618010127,-0.08555821242223002,0.10356682465979859,0.5355555555555556,1.8704438787100235,1.8700050546181455,6,0.010490280350297327,0.38117296246498866,0.0007386463649203341,0.00027399734554551733,0.04256499165084262,0.027557602319150384,0.02153369624625318
top_3,450,0.029588594231584865,0.01809296185922131,-0.07275905803066471,0.14637992630070412,0.5422222222222223,1.4276594518917587,1.4274452588412614,6,0.010490280350297327,0.38117296246498866,0.0007386463649203341,0.00027399734554551733,0.04256499165084262,0.027557602319150384,0.02153369624625318
top_6,450,0.039066493295416484,0.04436621725647667,-0.03532226543570555,0.11049651882965086,0.6488888888888888,1.8736869438033412,1.872600784316061,6,0.010490280350297327,0.38117296246498866,0.0007386463649203341,0.00027399734554551733,0.04256499165084262,0.027557602319150384,0.02153369624625318
flag_nested,450,0.043551747972458754,0.04783487088653475,-0.05814570001321376,0.14697499625377214,0.6533333333333333,1.4617340536685868,1.4615868592176082,6,0.010490280350297327,0.38117296246498866,0.0007386463649203341,0.00027399734554551733,0.04256499165084262,0.027557602319150384,0.02153369624625318
market_1,450,0.0007212275867480727,-0.01464344205996116,-0.2540626118445993,0.2465447146373519,0.48444444444444446,0.8860368000738663,0.8851223734839252,7,0.010393946129445478,0.38117296246498866,0.0007312129727698806,0.00022651857445145883,0.03903250695876931,0.028063250802605275,0.021616485679031985
block_2_3,450,0.02847856729293824,0.03186105847058586,-0.11094672709584497,0.17123307410109473,0.5555555555555556,1.4571602777932458,1.4558475687634944,7,0.010393946129445478,0.38117296246498866,0.0007312129727698806,0.00022651857445145883,0.03903250695876931,0.028063250802605275,0.021616485679031985
block_4_6,450,0.01206954829486732,0.009010705304529727,-0.09066492903522255,0.11876028833319052,0.5333333333333333,1.8738579110926632,1.8737937028168148,7,0.010393946129445478,0.38117296246498866,0.0007312129727698806,0.00022651857445145883,0.03903250695876931,0.028063250802605275,0.021616485679031985
top_3,450,0.04042260286561551,0.04637597002068801,-0.06391612405105332,0.15128792548908998,0.6088888888888889,1.4267917819158502,1.425374230447596,7,0.010393946129445478,0.38117296246498866,0.0007312129727698806,0.00022651857445145883,0.03903250695876931,0.028063250802605275,0.021616485679031985
top_6,450,0.034424379747234224,0.03676919127403794,-0.031532585785635565,0.09907355057499785,0.6422222222222222,1.8586541169147142,1.858097546585474,7,0.010393946129445478,0.38117296246498866,0.0007312129727698806,0.00022651857445145883,0.03903250695876931,0.028063250802605275,0.021616485679031985
flag_nested,450,0.02026659250725011,0.018133106247063078,-0.07293475245731416,0.12346317800335137,0.5577777777777778,1.4512792557894805,1.4501245271978327,7,0.010393946129445478,0.38117296246498866,0.0007312129727698806,0.00022651857445145883,0.03903250695876931,0.028063250802605275,0.021616485679031985
market_1,450,0.051192461653448,0.061954387959651275,-0.1461446085538235,0.2738341981244483,0.58,0.9115458199566918,0.913029790483431,8,0.010425469384059301,0.38117296246498866,0.0007360109448061544,0.0002596013745358415,0.0369692661979033,0.026974775054709136,0.021456987263146668
block_2_3,450,0.01775817592172902,0.025686282485186264,-0.14042573685227472,0.16484072718512177,0.5422222222222223,1.4696035777853147,1.4696481850374752,8,0.010425469384059301,0.38117296246498866,0.0007360109448061544,0.0002596013745358415,0.0369692661979033,0.026974775054709136,0.021456987263146668
block_4_6,450,0.004359208852197389,0.008121255410478805,-0.09308813902519716,0.10360372196431636,0.5266666666666666,1.8676261791725344,1.8682516226410477,8,0.010425469384059301,0.38117296246498866,0.0007360109448061544,0.0002596013745358415,0.0369692661979033,0.026974775054709136,0.021456987263146668
top_3,450,0.031268345953886785,0.03952701398106773,-0.09473132621137668,0.16769990853048364,0.5733333333333334,1.4455446622534447,1.4455072877916655,8,0.010425469384059301,0.38117296246498866,0.0007360109448061544,0.0002596013745358415,0.0369692661979033,0.026974775054709136,0.021456987263146668
